iso3,income_cat,hazard,EPR,N_q,l,di_lab
BGR,0.6,Flood,0.52381,1288873.2000000002,18464.274084687026,1.2303581849953513
BGR,0.8,Earthquake,0.52381,1288873.2000000002,26254.59881369469,7.3939291712183675
BGR,0.8,Flood,0.52381,1288873.2000000002,26254.59881369469,2.08932149017918
BGR,1.0,Earthquake,0.52381,1288873.2000000002,61635.84978919759,4.0865742289806954
BGR,1.0,Flood,0.52381,1288873.2000000002,61635.84978919759,6.579610438859905
BIH,0.2,Earthquake,0.4154,632850.6000000001,5665.067568945359,5.2298045268889135
BIH,0.2,Flood,0.4154,632850.6000000001,5665.067568945359,3.7390648668623334
BIH,0.4,Earthquake,0.4154,632850.6000000001,9719.841773424241,6.101778095311247
BIH,0.4,Flood,0.4154,632850.6000000001,9719.841773424241,15.790005698469606
BIH,0.6,Earthquake,0.4154,632850.6000000001,13441.50910921841,2.353724034551473
BIH,0.6,Flood,0.4154,632850.6000000001,13441.50910921841,15.998519175885122
BIH,0.8,Earthquake,0.4154,632850.6000000001,18711.36488416257,3.6211006191249706
BIH,0.8,Flood,0.4154,632850.6000000001,18711.36488416257,4.65593560349597
BIH,1.0,Earthquake,0.4154,632850.6000000001,34866.53452053448,5.683841579582551
BIH,1.0,Flood,0.4154,632850.6000000001,34866.53452053448,10.864168153270084
BLR,0.2,Earthquake,0.61503,1826742.4000000001,5687.218278086661,0.30434981917710313
BLR,0.2,Flood,0.61503,1826742.4000000001,5687.218278086661,6.893389260046576
BLR,0.4,Earthquake,0.61503,1826742.4000000001,9048.754313038953,0.1757436088368821
BLR,0.4,Flood,0.61503,1826742.4000000001,9048.754313038953,12.644669276504032
BLR,0.6,Earthquake,0.61503,1826742.4000000001,12401.667913662788,0.13370977800236555
BLR,0.6,Flood,0.61503,1826742.4000000001,12401.667913662788,4.240506114142043
BLR,0.8,Earthquake,0.61503,1826742.4000000001,17317.193976654573,0.2205425436332682
BLR,0.8,Flood,0.61503,1826742.4000000001,17317.193976654573,4.940779889432398
BLR,1.0,Earthquake,0.61503,1826742.4000000001,33855.12871587758,0.35424846338244115
BLR,1.0,Flood,0.61503,1826742.4000000001,33855.12871587758,14.099420210902563
BLZ,0.2,Earthquake,0.5544,83414.40000000001,2181.9649094632805,1.5480057992331555
BLZ,0.2,Flood,0.5544,83414.40000000001,2181.9649094632805,8.027528400889
BLZ,0.2,Storm surge,0.5544,83414.40000000001,2181.9649094632805,1.8092534333175103
BLZ,0.2,Tsunami,0.5544,83414.40000000001,2181.9649094632805,0.03503558046952087
BLZ,0.2,Wind,0.5544,83414.40000000001,2181.9649094632805,2.1150856675563965
BLZ,0.4,Earthquake,0.5544,83414.40000000001,5130.326892701158,1.9226714627955181
BLZ,0.4,Flood,0.5544,83414.40000000001,5130.326892701158,35.8340951764173
BLZ,0.4,Storm surge,0.5544,83414.40000000001,5130.326892701158,7.541525258390567
BLZ,0.4,Tsunami,0.5544,83414.40000000001,5130.326892701158,0.1628460068316021
BLZ,0.4,Wind,0.5544,83414.40000000001,5130.326892701158,1.8334304309245137
BLZ,0.6,Earthquake,0.5544,83414.40000000001,8583.61995736549,3.862907600604065
BLZ,0.6,Flood,0.5544,83414.40000000001,8583.61995736549,77.29519853210519
BLZ,0.6,Storm surge,0.5544,83414.40000000001,8583.61995736549,17.420879296756567
BLZ,0.6,Tsunami,0.5544,83414.40000000001,8583.61995736549,0.3834920894837787
BLZ,0.6,Wind,0.5544,83414.40000000001,8583.61995736549,3.79777616638476
BLZ,0.8,Earthquake,0.5544,83414.40000000001,12744.029168227766,6.358284116040049
BLZ,0.8,Flood,0.5544,83414.40000000001,12744.029168227766,65.51290742277111
BLZ,0.8,Storm surge,0.5544,83414.40000000001,12744.029168227766,14.765373196080732
BLZ,0.8,Tsunami,0.5544,83414.40000000001,12744.029168227766,0.28841690910739604
BLZ,0.8,Wind,0.5544,83414.40000000001,12744.029168227766,6.5720431950288365
BLZ,1.0,Earthquake,0.5544,83414.40000000001,26943.985675895983,2.0774137850142185
BLZ,1.0,Flood,0.5544,83414.40000000001,26943.985675895983,41.18846574722463
BLZ,1.0,Storm surge,0.5544,83414.40000000001,26943.985675895983,9.283103010634283
BLZ,1.0,Tsunami,0.5544,83414.40000000001,26943.985675895983,0.16104826119323898
BLZ,1.0,Wind,0.5544,83414.40000000001,26943.985675895983,13.902404188759446
BOL,0.2,Earthquake,0.73831,2482663.0,1914.4314873807637,1.2462560758699213
BOL,0.2,Flood,0.73831,2482663.0,1914.4314873807637,0.7116582094839028
BOL,0.4,Earthquake,0.73831,2482663.0,4157.989138334206,3.179861897016782
BOL,0.4,Flood,0.73831,2482663.0,4157.989138334206,2.8062511858324615
BOL,0.6,Earthquake,0.73831,2482663.0,6342.98373621792,1.7619034945315104
BOL,0.6,Flood,0.73831,2482663.0,6342.98373621792,3.263978841154257
BOL,0.8,Earthquake,0.73831,2482663.0,9396.72939938167,1.7997032835713438
BOL,0.8,Flood,0.73831,2482663.0,9396.72939938167,5.542776158957221
BOL,1.0,Earthquake,0.73831,2482663.0,19726.58366844083,4.671984057552688
BOL,1.0,Flood,0.73831,2482663.0,19726.58366844083,13.544506022970369
BRA,0.2,Earthquake,0.54238,42399714.6,2302.3817614496556,0.33411210345735154
BRA,0.2,Flood,0.54238,42399714.6,2302.3817614496556,1.4750070701492237
BRA,0.2,Tsunami,0.54238,42399714.6,2302.3817614496556,3.4699989299288064e-07
BRA,0.4,Earthquake,0.54238,42399714.6,5519.144781664213,0.27062780209714543
BRA,0.4,Flood,0.54238,42399714.6,5519.144781664213,2.5805544434584924
BRA,0.4,Tsunami,0.54238,42399714.6,5519.144781664213,6.476424841286444e-07
BRA,0.6,Earthquake,0.54238,42399714.6,9234.197786295694,0.44475062515361424
BRA,0.6,Flood,0.54238,42399714.6,9234.197786295694,4.799473089067321
BRA,0.6,Tsunami,0.54238,42399714.6,9234.197786295694,1.0184911412183497e-06
BRA,0.8,Earthquake,0.54238,42399714.6,14684.70427501057,0.8466248686218522
BRA,0.8,Flood,0.54238,42399714.6,14684.70427501057,9.450274928719478
BRA,0.8,Tsunami,0.54238,42399714.6,14684.70427501057,1.933729839005601e-06
BRA,1.0,Earthquake,0.54238,42399714.6,44013.906585175595,4.00762362803584
BRA,1.0,Flood,0.54238,42399714.6,44013.906585175595,46.172859131300505
BRA,1.0,Tsunami,0.54238,42399714.6,44013.906585175595,9.62962809351593e-06
BTN,0.2,Earthquake,0.6577500000000001,158304.80000000002,6168.37815020263,8.228209803112795
BTN,0.2,Flood,0.6577500000000001,158304.80000000002,6168.37815020263,60.94390756235253
BTN,0.4,Earthquake,0.6577500000000001,158304.80000000002,9417.267382073136,14.934887659678122
BTN,0.4,Flood,0.6577500000000001,158304.80000000002,9417.267382073136,71.25723632506421
BTN,0.6,Earthquake,0.6577500000000001,158304.80000000002,12287.674288204676,21.85482848181268
BTN,0.6,Flood,0.6577500000000001,158304.80000000002,12287.674288204676,82.64589352262603
BTN,0.8,Earthquake,0.6577500000000001,158304.80000000002,15775.432378591007,29.123144158165847
BTN,0.8,Flood,0.6577500000000001,158304.80000000002,15775.432378591007,112.96469412447581
BTN,1.0,Earthquake,0.6577500000000001,158304.80000000002,25821.859497713565,55.2113084310811
BTN,1.0,Flood,0.6577500000000001,158304.80000000002,25821.859497713565,208.8053364830863
BWA,0.2,Earthquake,0.49207999999999996,504227.80000000005,2414.8565758233144,0.9795760158484734
BWA,0.2,Flood,0.49207999999999996,504227.80000000005,2414.8565758233144,0.5140535953129273
BWA,0.4,Earthquake,0.49207999999999996,504227.80000000005,4820.399913096324,2.937102593457515
BWA,0.4,Flood,0.49207999999999996,504227.80000000005,4820.399913096324,1.6267622720126433
BWA,0.6,Earthquake,0.49207999999999996,504227.80000000005,7863.52075488566,1.8824364658658206
BWA,0.6,Flood,0.49207999999999996,504227.80000000005,7863.52075488566,1.728991975779599
BWA,0.8,Earthquake,0.49207999999999996,504227.80000000005,14590.844883674872,1.301182144745771
BWA,0.8,Flood,0.49207999999999996,504227.80000000005,14590.844883674872,1.5275076520558384
BWA,1.0,Earthquake,0.49207999999999996,504227.80000000005,46594.68470537444,5.3069786394421525
BWA,1.0,Flood,0.49207999999999996,504227.80000000005,46594.68470537444,5.860857397871741
CAN,0.2,Earthquake,0.60288,8257719.800000001,10379.613899104435,3.242310131803121
CAN,0.2,Flood,0.60288,8257719.800000001,10379.613899104435,0.6923650721123621
CAN,0.2,Tsunami,0.60288,8257719.800000001,10379.613899104435,0.29321545470052857
CAN,0.4,Earthquake,0.60288,8257719.800000001,18960.92122169122,2.5896696643233033
CAN,0.4,Flood,0.60288,8257719.800000001,18960.92122169122,1.824530314325805
CAN,0.4,Tsunami,0.60288,8257719.800000001,18960.92122169122,0.7833773182290741
CAN,0.6,Earthquake,0.60288,8257719.800000001,26054.546869060796,3.9636962541297387
CAN,0.6,Flood,0.60288,8257719.800000001,26054.546869060796,2.786817263427683
CAN,0.6,Tsunami,0.60288,8257719.800000001,26054.546869060796,1.215141460883931
CAN,0.8,Earthquake,0.60288,8257719.800000001,37441.35010301776,6.676216205803936
CAN,0.8,Flood,0.60288,8257719.800000001,37441.35010301776,4.876163106292827
CAN,0.8,Tsunami,0.60288,8257719.800000001,37441.35010301776,2.2542989308396963
CAN,1.0,Earthquake,0.60288,8257719.800000001,76798.8015021591,8.495982754950779
CAN,1.0,Flood,0.60288,8257719.800000001,76798.8015021591,4.5712679543383885
CAN,1.0,Tsunami,0.60288,8257719.800000001,76798.8015021591,1.9133245400838852
CHE,0.2,Earthquake,0.6408799999999999,1806820.4000000001,7080.128356823171,2.0008395805984565
CHE,0.2,Flood,0.6408799999999999,1806820.4000000001,7080.128356823171,0.15094964199685565
CHE,0.4,Earthquake,0.6408799999999999,1806820.4000000001,20635.366131873463,2.67453967472935
CHE,0.4,Flood,0.6408799999999999,1806820.4000000001,20635.366131873463,0.764596024541487
CHE,0.6,Earthquake,0.6408799999999999,1806820.4000000001,30070.294743299295,5.270292643466287
CHE,0.6,Flood,0.6408799999999999,1806820.4000000001,30070.294743299295,0.3957992305875931
CHE,0.8,Earthquake,0.6408799999999999,1806820.4000000001,47319.77348822795,11.005984395108788
CHE,0.8,Flood,0.6408799999999999,1806820.4000000001,47319.77348822795,0.8398218533555214
CHE,1.0,Earthquake,0.6408799999999999,1806820.4000000001,115164.46124713376,14.08230785004773
CHE,1.0,Flood,0.6408799999999999,1806820.4000000001,115164.46124713376,3.270069045321148
CHL,0.2,Earthquake,0.52211,3952954.2,5615.682746390329,19.122494567401134
CHL,0.2,Flood,0.52211,3952954.2,5615.682746390329,1.2566903636017828
CHL,0.2,Tsunami,0.52211,3952954.2,5615.682746390329,0.5566212659493769
CHL,0.4,Earthquake,0.52211,3952954.2,9823.228230907425,21.51404816460929
CHL,0.4,Flood,0.52211,3952954.2,9823.228230907425,3.1737738571748384
CHL,0.4,Tsunami,0.52211,3952954.2,9823.228230907425,1.2380008661205923
CHL,0.6,Earthquake,0.52211,3952954.2,13690.014011553472,33.01301646920581
CHL,0.6,Flood,0.52211,3952954.2,13690.014011553472,4.6673447985796805
CHL,0.6,Tsunami,0.52211,3952954.2,13690.014011553472,1.8067436218666417
CHL,0.8,Earthquake,0.52211,3952954.2,21279.96498660453,60.94378329709449
CHL,0.8,Flood,0.52211,3952954.2,21279.96498660453,1.2122699914879576
CHL,0.8,Tsunami,0.52211,3952954.2,21279.96498660453,0.42005697050303503
CHL,1.0,Earthquake,0.52211,3952954.2,60907.83951721957,138.78433310856224
CHL,1.0,Flood,0.52211,3952954.2,60907.83951721957,4.648620799548017
CHL,1.0,Tsunami,0.52211,3952954.2,60907.83951721957,1.6191082901701332
CHN,0.2,Earthquake,0.64056,281795000.0,5052.321816233422,4.663778401132378
CHN,0.2,Flood,0.64056,281795000.0,5052.321816233422,3.378304062790237
CHN,0.2,Storm surge,0.64056,281795000.0,5052.321816233422,0.8195724524002259
CHN,0.2,Tsunami,0.64056,281795000.0,5052.321816233422,0.36601682486427445
CHN,0.2,Wind,0.64056,281795000.0,5052.321816233422,1.469833312049538
CHN,0.4,Earthquake,0.64056,281795000.0,9385.358842818292,4.022225050131152
CHN,0.4,Flood,0.64056,281795000.0,9385.358842818292,5.569379774209255
CHN,0.4,Storm surge,0.64056,281795000.0,9385.358842818292,1.3511247522600833
CHN,0.4,Tsunami,0.64056,281795000.0,9385.358842818292,0.6646322980997496
CHN,0.4,Wind,0.64056,281795000.0,9385.358842818292,0.6244716401051497
CHN,0.6,Earthquake,0.64056,281795000.0,12963.31667626721,5.978362999853685
CHN,0.6,Flood,0.64056,281795000.0,12963.31667626721,1.8498690154443318
CHN,0.6,Storm surge,0.64056,281795000.0,12963.31667626721,0.4487759708505068
CHN,0.6,Tsunami,0.64056,281795000.0,12963.31667626721,0.17299931338308044
CHN,0.6,Wind,0.64056,281795000.0,12963.31667626721,1.0738427305007257
CHN,0.8,Earthquake,0.64056,281795000.0,17342.581018202018,8.233216289435225
CHN,0.8,Flood,0.64056,281795000.0,17342.581018202018,2.6114642514779924
CHN,0.8,Storm surge,0.64056,281795000.0,17342.581018202018,0.6335380478368187
CHN,0.8,Tsunami,0.64056,281795000.0,17342.581018202018,0.23824929416991686
CHN,0.8,Wind,0.64056,281795000.0,17342.581018202018,1.515946198892312
CHN,1.0,Earthquake,0.64056,281795000.0,36771.64513448816,20.663638981023315
CHN,1.0,Flood,0.64056,281795000.0,36771.64513448816,6.565611027544389
CHN,1.0,Storm surge,0.64056,281795000.0,36771.64513448816,1.5928092413641886
CHN,1.0,Tsunami,0.64056,281795000.0,36771.64513448816,0.5979555533518445
CHN,1.0,Wind,0.64056,281795000.0,36771.64513448816,3.811315079261861
CIV,0.2,Earthquake,0.64775,6386846.0,2452.042184443162,0.32895304956421445
CIV,0.2,Flood,0.64775,6386846.0,2452.042184443162,1.2502741639452863
CIV,0.4,Earthquake,0.64775,6386846.0,3639.728058459194,0.5445305774821904
CIV,0.4,Flood,0.64775,6386846.0,3639.728058459194,2.0945094507946806
CIV,0.6,Earthquake,0.64775,6386846.0,4964.695651965608,0.5352419247519153
CIV,0.6,Flood,0.64775,6386846.0,4964.695651965608,2.386038577503712
CIV,0.8,Earthquake,0.64775,6386846.0,6859.355891682258,0.2744744021801362
CIV,0.8,Flood,0.64775,6386846.0,6859.355891682258,2.417734784103179
CIV,1.0,Earthquake,0.64775,6386846.0,13072.806484231087,0.5593565213612407
CIV,1.0,Flood,0.64775,6386846.0,13072.806484231087,4.228141267671347
CMR,0.2,Earthquake,0.6272,5824748.800000001,1284.8217711450495,1.444478592467535
CMR,0.2,Flood,0.6272,5824748.800000001,1284.8217711450495,1.057151606728956
CMR,0.4,Earthquake,0.6272,5824748.800000001,2260.5868718953216,2.976264834346933
CMR,0.4,Flood,0.6272,5824748.800000001,2260.5868718953216,2.3400833155493554
CMR,0.6,Earthquake,0.6272,5824748.800000001,3448.309203925546,1.2165321522484305
CMR,0.6,Flood,0.6272,5824748.800000001,3448.309203925546,1.9343200125804436
CMR,0.8,Earthquake,0.6272,5824748.800000001,5203.894025724955,0.7777748667546289
CMR,0.8,Flood,0.6272,5824748.800000001,5203.894025724955,0.9871828013326601
CMR,1.0,Earthquake,0.6272,5824748.800000001,10744.379442463527,1.7582249770449252
CMR,1.0,Flood,0.6272,5824748.800000001,10744.379442463527,2.359045588470262
COD,0.2,Earthquake,0.6230100000000001,21855253.0,390.8109657706403,1.0785300580707582
COD,0.2,Flood,0.6230100000000001,21855253.0,390.8109657706403,2.221981884600496
COD,0.4,Earthquake,0.6230100000000001,21855253.0,671.089113836969,1.9203307867396098
COD,0.4,Flood,0.6230100000000001,21855253.0,671.089113836969,4.336857429414454
COD,0.6,Earthquake,0.6230100000000001,21855253.0,956.572748750437,2.4675356698066926
COD,0.6,Flood,0.6230100000000001,21855253.0,956.572748750437,6.932835929747028
COD,0.8,Earthquake,0.6230100000000001,21855253.0,1416.894084606114,2.696053442384193
COD,0.8,Flood,0.6230100000000001,21855253.0,1416.894084606114,9.925763362054315
COD,1.0,Earthquake,0.6230100000000001,21855253.0,3419.9906651955416,2.6265661352869407
COD,1.0,Flood,0.6230100000000001,21855253.0,3419.9906651955416,26.737133921891125
COG,0.2,Earthquake,0.52494,1266592.2000000002,1072.166676912223,0.7752820103442948
COG,0.2,Flood,0.52494,1266592.2000000002,1072.166676912223,27.1074855440382
COG,0.4,Earthquake,0.52494,1266592.2000000002,2161.5608521124655,2.030133970293745
COG,0.4,Flood,0.52494,1266592.2000000002,2161.5608521124655,59.74229810699463
COG,0.6,Earthquake,0.52494,1266592.2000000002,3321.336883708611,0.69315285036224
COG,0.6,Flood,0.52494,1266592.2000000002,3321.336883708611,21.32871436231254
COG,0.8,Earthquake,0.52494,1266592.2000000002,5505.375551959446,0.592056291456211
COG,0.8,Flood,0.52494,1266592.2000000002,5505.375551959446,31.54791238733982
COG,1.0,Earthquake,0.52494,1266592.2000000002,14226.321098163346,1.4292808205785315
COG,1.0,Flood,0.52494,1266592.2000000002,14226.321098163346,71.8010992867396
COL,0.2,Earthquake,0.55389,10577272.600000001,2869.393993830639,12.239272196185796
COL,0.2,Flood,0.55389,10577272.600000001,2869.393993830639,1.9046209713468578
COL,0.2,Storm surge,0.55389,10577272.600000001,2869.393993830639,0.07911733394427978
COL,0.2,Tsunami,0.55389,10577272.600000001,2869.393993830639,0.04562794264969502
COL,0.2,Wind,0.55389,10577272.600000001,2869.393993830639,0.19284124504673095
COL,0.4,Earthquake,0.55389,10577272.600000001,6248.775825334705,17.900537247905035
COL,0.4,Flood,0.55389,10577272.600000001,6248.775825334705,8.233299605423442
COL,0.4,Storm surge,0.55389,10577272.600000001,6248.775825334705,0.1540960967811194
COL,0.4,Tsunami,0.55389,10577272.600000001,6248.775825334705,0.18788333711607333
COL,0.4,Wind,0.55389,10577272.600000001,6248.775825334705,0.15812496996230432
COL,0.6,Earthquake,0.55389,10577272.600000001,9854.909040024966,7.197638412386944
COL,0.6,Flood,0.55389,10577272.600000001,9854.909040024966,3.3326772208582565
COL,0.6,Storm surge,0.55389,10577272.600000001,9854.909040024966,0.03377195942566377
COL,0.6,Tsunami,0.55389,10577272.600000001,9854.909040024966,0.0601329397746244
COL,0.6,Wind,0.55389,10577272.600000001,9854.909040024966,0.040068711654715386
COL,0.8,Earthquake,0.55389,10577272.600000001,15743.763176606588,10.600061660448082
COL,0.8,Flood,0.55389,10577272.600000001,15743.763176606588,3.694319979919517
COL,0.8,Storm surge,0.55389,10577272.600000001,15743.763176606588,0.031635994948810676
COL,0.8,Tsunami,0.55389,10577272.600000001,15743.763176606588,0.059368860298493684
COL,0.8,Wind,0.55389,10577272.600000001,15743.763176606588,0.06691395652976266
COL,1.0,Earthquake,0.55389,10577272.600000001,45485.9000574846,36.39595111931995
COL,1.0,Flood,0.55389,10577272.600000001,45485.9000574846,12.590126718213336
COL,1.0,Storm surge,0.55389,10577272.600000001,45485.9000574846,0.10781447937029012
COL,1.0,Tsunami,0.55389,10577272.600000001,45485.9000574846,0.19757685364204536
COL,1.0,Wind,0.55389,10577272.600000001,45485.9000574846,0.22928842545194283
COM,0.2,Earthquake,0.47836,173325.6,765.9886574437185,2.626481132226055
COM,0.2,Storm surge,0.47836,173325.6,765.9886574437185,0.42785750648702436
COM,0.2,Tsunami,0.47836,173325.6,765.9886574437185,2.2336579411198003
COM,0.2,Wind,0.47836,173325.6,765.9886574437185,1.2454931748282168
COM,0.4,Earthquake,0.47836,173325.6,1510.8504365075562,5.446365646628673
COM,0.4,Storm surge,0.47836,173325.6,1510.8504365075562,0.9397785709589987
COM,0.4,Tsunami,0.47836,173325.6,1510.8504365075562,5.0749953596574295
COM,0.4,Wind,0.47836,173325.6,1510.8504365075562,2.7357167885327422
COM,0.6,Earthquake,0.47836,173325.6,2314.4512994064053,4.482757275646099
COM,0.6,Storm surge,0.47836,173325.6,2314.4512994064053,1.1918914473566482
COM,0.6,Tsunami,0.47836,173325.6,2314.4512994064053,5.554449389973188
COM,0.6,Wind,0.47836,173325.6,2314.4512994064053,3.1310428193428916
COM,0.8,Earthquake,0.47836,173325.6,3626.25097523926,5.287374233897979
COM,0.8,Storm surge,0.47836,173325.6,3626.25097523926,1.8896202515302825
COM,0.8,Tsunami,0.47836,173325.6,3626.25097523926,8.896547227128377
COM,0.8,Wind,0.47836,173325.6,3626.25097523926,3.6144961810467193
COM,1.0,Earthquake,0.47836,173325.6,8117.094143310708,7.562926267854973
COM,1.0,Storm surge,0.47836,173325.6,8117.094143310708,4.570037403665157
COM,1.0,Tsunami,0.47836,173325.6,8117.094143310708,21.478994046837016
COM,1.0,Wind,0.47836,173325.6,8117.094143310708,7.358810008985479
CRI,0.2,Earthquake,0.52413,1025982.0,4008.2914223704825,0.6035297015495434
CRI,0.2,Flood,0.52413,1025982.0,4008.2914223704825,0.734029469303686
CRI,0.2,Tsunami,0.52413,1025982.0,4008.2914223704825,0.09366625441217366
CRI,0.2,Wind,0.52413,1025982.0,4008.2914223704825,0.4187480256399862
CRI,0.4,Earthquake,0.52413,1025982.0,8498.720786067748,3.2057762900555895
CRI,0.4,Flood,0.52413,1025982.0,8498.720786067748,2.534160498945163
CRI,0.4,Tsunami,0.52413,1025982.0,8498.720786067748,0.3433776802032631
CRI,0.4,Wind,0.52413,1025982.0,8498.720786067748,0.9921999540457851
CRI,0.6,Earthquake,0.52413,1025982.0,14092.759860441301,4.30100086719533
CRI,0.6,Flood,0.52413,1025982.0,14092.759860441301,2.8753160081114406
CRI,0.6,Tsunami,0.52413,1025982.0,14092.759860441301,0.37327953779230183
CRI,0.6,Wind,0.52413,1025982.0,14092.759860441301,1.4096187175050836
CRI,0.8,Earthquake,0.52413,1025982.0,22551.898261207854,5.858652593905396
CRI,0.8,Flood,0.52413,1025982.0,22551.898261207854,3.5041921058966685
CRI,0.8,Tsunami,0.52413,1025982.0,22551.898261207854,0.436807634816105
CRI,0.8,Wind,0.52413,1025982.0,22551.898261207854,2.4809471464092816
CRI,1.0,Earthquake,0.52413,1025982.0,49680.99453230039,10.681313245384803
CRI,1.0,Flood,0.52413,1025982.0,49680.99453230039,5.85360611645978
CRI,1.0,Tsunami,0.52413,1025982.0,49680.99453230039,0.6965505321246548
CRI,1.0,Wind,0.52413,1025982.0,49680.99453230039,6.403493857110709
CYP,0.2,Earthquake,0.61482,271656.4,9882.274071377049,27.762941424717333
CYP,0.2,Flood,0.61482,271656.4,9882.274071377049,0.05089999923630485
CYP,0.2,Tsunami,0.61482,271656.4,9882.274071377049,5.107206931190733
CYP,0.4,Earthquake,0.61482,271656.4,19233.774859607354,15.90859406917412
CYP,0.4,Flood,0.61482,271656.4,19233.774859607354,0.026375947704769472
CYP,0.4,Tsunami,0.61482,271656.4,19233.774859607354,2.576661825593069
CYP,0.6,Earthquake,0.61482,271656.4,25611.23462675709,23.242682258940306
CYP,0.6,Flood,0.61482,271656.4,25611.23462675709,0.038727397208860884
CYP,0.6,Tsunami,0.61482,271656.4,25611.23462675709,3.7645395841135882
CYP,0.8,Earthquake,0.61482,271656.4,36565.97868071319,38.12415706688375
CYP,0.8,Flood,0.61482,271656.4,36565.97868071319,0.06353064174761551
CYP,0.8,Tsunami,0.61482,271656.4,36565.97868071319,6.174842334904914
CYP,1.0,Earthquake,0.61482,271656.4,77443.3021190466,20.672714705743154
CYP,1.0,Flood,0.61482,271656.4,77443.3021190466,0.16931367782538956
CYP,1.0,Tsunami,0.61482,271656.4,77443.3021190466,16.40725889867666
CZE,0.2,Earthquake,0.57784,2176432.8000000003,9959.703396150455,7.4608953353250405
CZE,0.2,Flood,0.57784,2176432.8000000003,9959.703396150455,1.5705712880648857
CZE,0.4,Earthquake,0.57784,2176432.8000000003,19185.936495842674,4.190519478794278
CZE,0.4,Flood,0.57784,2176432.8000000003,19185.936495842674,1.3065237786873016
CZE,0.6,Earthquake,0.57784,2176432.8000000003,24657.530582583044,5.952078491303494
CZE,0.6,Flood,0.57784,2176432.8000000003,24657.530582583044,0.9707629181276869
CZE,0.8,Earthquake,0.57784,2176432.8000000003,32796.815934169026,6.7599218429947125
CZE,0.8,Flood,0.57784,2176432.8000000003,32796.815934169026,1.4844852575098098
CZE,1.0,Earthquake,0.57784,2176432.8000000003,59912.193106412684,2.289681335867115
CZE,1.0,Flood,0.57784,2176432.8000000003,59912.193106412684,3.398315083730992
DEU,0.2,Earthquake,0.58224,16702190.0,7077.062946234098,1.6947815488689841
DEU,0.2,Flood,0.58224,16702190.0,7077.062946234098,0.0792749065265278
DEU,0.4,Earthquake,0.58224,16702190.0,17266.45913634306,1.8408624715691138
DEU,0.4,Flood,0.58224,16702190.0,17266.45913634306,0.28294113575598845
DEU,0.6,Earthquake,0.58224,16702190.0,24355.227500185487,3.3017505350520957
DEU,0.6,Flood,0.58224,16702190.0,24355.227500185487,0.11108364969659153
DEU,0.8,Earthquake,0.58224,16702190.0,36993.52790005577,6.436858056441641
DEU,0.8,Flood,0.58224,16702190.0,36993.52790005577,0.21932968174207396
DEU,1.0,Earthquake,0.58224,16702190.0,82433.13429574332,7.177689002282931
DEU,1.0,Flood,0.58224,16702190.0,82433.13429574332,0.7553778251569556
DNK,0.2,Earthquake,0.59553,1195398.4000000001,8063.5557666862505,0.8069761113597534
DNK,0.2,Flood,0.59553,1195398.4000000001,8063.5557666862505,0.05560773921273128
DNK,0.4,Earthquake,0.59553,1195398.4000000001,19050.861539690104,1.0558204948605951
DNK,0.4,Flood,0.59553,1195398.4000000001,19050.861539690104,0.20601370468874686
DNK,0.6,Earthquake,0.59553,1195398.4000000001,25625.444009668117,0.9900575329027983
DNK,0.6,Flood,0.59553,1195398.4000000001,25625.444009668117,0.07199267670692186
DNK,0.8,Earthquake,0.59553,1195398.4000000001,36762.72699989794,1.7885377671985276
DNK,0.8,Flood,0.59553,1195398.4000000001,36762.72699989794,0.13147716463384274
DNK,1.0,Earthquake,0.59553,1195398.4000000001,89576.43267922397,2.596524833436864
DNK,1.0,Flood,0.59553,1195398.4000000001,89576.43267922397,0.5223787901853023
DOM,0.2,Earthquake,0.58308,2285511.4,5170.802823470112,5.359226547051685
DOM,0.2,Flood,0.58308,2285511.4,5170.802823470112,0.6646662523686725
DOM,0.2,Storm surge,0.58308,2285511.4,5170.802823470112,0.8815673548449546
DOM,0.2,Tsunami,0.58308,2285511.4,5170.802823470112,2.8478742863860567
DOM,0.2,Wind,0.58308,2285511.4,5170.802823470112,7.062452971353296
DOM,0.4,Earthquake,0.58308,2285511.4,10088.955599987536,7.474195283474938
DOM,0.4,Flood,0.58308,2285511.4,10088.955599987536,1.1140226153695896
DOM,0.4,Storm surge,0.58308,2285511.4,10088.955599987536,1.4775625613140833
DOM,0.4,Tsunami,0.58308,2285511.4,10088.955599987536,4.501585124456608
DOM,0.4,Wind,0.58308,2285511.4,10088.955599987536,7.750324733873834
DOM,0.6,Earthquake,0.58308,2285511.4,15183.298560293886,12.220805847080394
DOM,0.6,Flood,0.58308,2285511.4,15183.298560293886,2.0519229744263945
DOM,0.6,Storm surge,0.58308,2285511.4,15183.298560293886,2.6249962252346517
DOM,0.6,Tsunami,0.58308,2285511.4,15183.298560293886,7.229550794274326
DOM,0.6,Wind,0.58308,2285511.4,15183.298560293886,13.98936767724081
DOM,0.8,Earthquake,0.58308,2285511.4,22662.622229007295,12.60248734510876
DOM,0.8,Flood,0.58308,2285511.4,22662.622229007295,2.1434890226075485
DOM,0.8,Storm surge,0.58308,2285511.4,22662.622229007295,2.690541112245966
DOM,0.8,Tsunami,0.58308,2285511.4,22662.622229007295,6.641004331423745
DOM,0.8,Wind,0.58308,2285511.4,22662.622229007295,17.987362734659218
DOM,1.0,Earthquake,0.58308,2285511.4,46263.7749789338,17.719792197622358
