iso3,hazard,rp,income_cat,di,dy
COM,Storm surge,2500.0,tot,20.301926888851547,20.301860061381827
COM,Storm surge,5000.0,0.2,4.98760935997351,5.200193158669355
COM,Storm surge,5000.0,0.4,11.15029335217128,11.42209736207245
COM,Storm surge,5000.0,0.6,14.279586231862242,14.486284934615536
COM,Storm surge,5000.0,0.8,23.08216538326596,22.966502060987843
COM,Storm surge,5000.0,1.0,56.120157751627815,55.544373729087766
COM,Storm surge,5000.0,tot,21.92396241578016,21.92389024908659
COM,Storm surge,AAL,0.2,0.44812319850787,0.4672232773125662
COM,Storm surge,AAL,0.4,1.001823671551848,1.026244526012016
COM,Storm surge,AAL,0.6,1.2829821651516213,1.3015534840180143
COM,Storm surge,AAL,0.8,2.0738700715108633,2.0634780351286044
COM,Storm surge,AAL,1.0,5.042244245158609,4.990511609499318
COM,Storm surge,AAL,tot,1.9698086703761626,1.9698021863941038
COM,Tsunami,10.0,0.2,3.530570239519242,3.6947152117582984
COM,Tsunami,10.0,0.4,8.137758335815308,8.394598951892789
COM,Tsunami,10.0,0.6,9.075028031357292,9.187668472072247
COM,Tsunami,10.0,0.8,14.81393304883247,14.71586483960517
COM,Tsunami,10.0,1.0,35.96405490090026,35.52861188447739
COM,Tsunami,10.0,tot,14.304268911284913,14.30429187196118
COM,Tsunami,25.0,0.2,7.569136360361493,7.92104429405394
COM,Tsunami,25.0,0.4,17.446417528246634,17.997054256616813
COM,Tsunami,25.0,0.6,19.455815911709394,19.697304056009617
COM,Tsunami,25.0,0.8,31.759367941408478,31.549120984713397
COM,Tsunami,25.0,1.0,77.10279562473956,76.16925590031292
COM,Tsunami,25.0,tot,30.666706673293113,30.666755898341336
COM,Tsunami,50.0,0.2,13.613530122729534,14.246456922785326
COM,Tsunami,50.0,0.4,31.378392361682728,32.3687444086619
COM,Tsunami,50.0,0.6,34.99241173185668,35.4267421455521
COM,Tsunami,50.0,0.8,57.12106263713376,56.7429213087293
COM,Tsunami,50.0,1.0,138.67384346262753,136.99481820080206
COM,Tsunami,50.0,tot,55.15584806320605,55.15593659730614
COM,Tsunami,100.0,0.2,24.651930020053978,25.798059425294824
COM,Tsunami,100.0,0.4,56.821259854597024,58.61462932873406
COM,Tsunami,100.0,0.6,63.365672053450254,64.15217510353901
COM,Tsunami,100.0,0.8,103.4371266017667,102.7523730160711
COM,Tsunami,100.0,1.0,251.1161949790565,248.0757482409023
COM,Tsunami,100.0,tot,99.87843670178489,99.87859702290827
COM,Tsunami,250.0,0.2,53.04618563795986,55.512434452802054
COM,Tsunami,250.0,0.4,122.26836178659201,126.12734605131847
COM,Tsunami,250.0,0.6,136.35067112745466,138.0430735789419
COM,Tsunami,250.0,0.8,222.576691362945,221.1032340801474
COM,Tsunami,250.0,1.0,540.3534848882387,533.811031540235
COM,Tsunami,250.0,tot,214.91907896063805,214.91942394068897
COM,Tsunami,500.0,0.2,95.25876857831366,99.6875851328724
COM,Tsunami,500.0,0.4,219.56590167236848,226.49575128549267
COM,Tsunami,500.0,0.6,244.8544955725019,247.89366175436263
COM,Tsunami,500.0,0.8,399.69662810773514,397.05063717315585
COM,Tsunami,500.0,1.0,970.3507792013544,958.6020353111637
COM,Tsunami,500.0,tot,385.9453146264547,385.94593413140944
COM,Tsunami,1000.0,0.2,169.55601220872614,177.43909200287257
COM,Tsunami,1000.0,0.4,390.81671178620996,403.15150975960114
COM,Tsunami,1000.0,0.6,435.82918885332083,441.2387580292258
COM,Tsunami,1000.0,0.8,711.4407142425559,706.7309780376538
COM,Tsunami,1000.0,1.0,1727.1775713723423,1706.2653740784563
COM,Tsunami,1000.0,tot,686.964039692631,686.9651423815619
COM,Tsunami,2500.0,0.2,355.2930501391517,371.8115057696415
COM,Tsunami,2500.0,0.4,818.9297434345428,844.7764706471498
COM,Tsunami,2500.0,0.6,913.2503166962281,924.5856996614757
COM,Tsunami,2500.0,0.8,1490.7754556367518,1480.9065248934967
COM,Tsunami,2500.0,1.0,3619.1827082450714,3575.3626262269245
COM,Tsunami,2500.0,tot,1439.4862548303493,1439.4885654397376
COM,Tsunami,5000.0,0.2,605.8489762459334,634.0163986848933
COM,Tsunami,5000.0,0.4,1396.4465290915339,1440.5206060117907
COM,Tsunami,5000.0,0.6,1557.2828379558387,1576.6120372243327
COM,Tsunami,5000.0,0.8,2542.0840155931987,2525.25542413862
COM,Tsunami,5000.0,1.0,6171.463634817767,6096.741228006519
COM,Tsunami,5000.0,tot,2454.6251987408546,2454.6291388132313
COM,Tsunami,AAL,0.2,2.330804619620992,2.439169510736844
COM,Tsunami,AAL,0.4,5.37236860781457,5.541929118963406
COM,Tsunami,AAL,0.6,5.991133393102476,6.065496128231176
COM,Tsunami,AAL,0.8,9.779831937199036,9.715089467966664
COM,Tsunami,AAL,1.0,23.742676003164725,23.45520612566474
COM,Tsunami,AAL,tot,9.443362912180358,9.443378070312566
COM,Wind,10.0,0.2,3.4769626701449114,3.6768966577676196
COM,Wind,10.0,0.4,7.73216090860182,8.076277029328402
COM,Wind,10.0,0.6,8.958355023169734,9.243343207505806
COM,Wind,10.0,0.8,10.77035205149253,10.67057547631166
COM,Wind,10.0,1.0,22.453856350953284,21.724393576193275
COM,Wind,10.0,tot,10.678337400872456,10.678297189421352
COM,Wind,25.0,0.2,5.305971358490924,5.611077887538241
COM,Wind,25.0,0.4,11.79955846882262,12.32469217136382
COM,Wind,25.0,0.6,13.67077523732654,14.10567756071907
COM,Wind,25.0,0.8,16.43594853542099,16.28368585664573
COM,Wind,25.0,1.0,34.265400577582064,33.152213880699605
COM,Wind,25.0,tot,16.295530835528627,16.295469471393293
COM,Wind,50.0,0.2,7.164003171095241,7.57595114328303
COM,Wind,50.0,0.4,15.931498415062709,16.64052212741909
COM,Wind,50.0,0.6,18.457973203119575,19.045168537092795
COM,Wind,50.0,0.8,22.191447987988965,21.98586634423578
COM,Wind,50.0,1.0,46.26437306410179,44.761373426962024
COM,Wind,50.0,tot,22.001859168273658,22.001776315798544
COM,Wind,100.0,0.2,8.77595045017623,9.280589393743005
COM,Wind,100.0,0.4,19.51618911222234,20.384747768469904
COM,Wind,100.0,0.6,22.611137149523525,23.33045525037459
COM,Wind,100.0,0.8,27.18466802835042,26.932829178484766
COM,Wind,100.0,1.0,56.67415771913531,54.83297339423289
COM,Wind,100.0,tot,26.952420491881565,26.95231899706103
COM,Wind,250.0,0.2,11.490585365257376,12.151322557497455
COM,Wind,250.0,0.4,25.553065536507265,26.690292488847824
COM,Wind,250.0,0.6,29.605363327561705,30.547185650913445
COM,Wind,250.0,0.8,35.593608963421566,35.26386965836301
COM,Wind,250.0,1.0,74.20498223787182,71.79427062565667
COM,Wind,250.0,tot,35.28952108612394,35.28938819625568
COM,Wind,500.0,0.2,13.973307891839838,14.776807794523304
COM,Wind,500.0,0.4,31.074209100050652,32.457151904339966
COM,Wind,500.0,0.6,36.00206985769504,37.147387775387344
COM,Wind,500.0,0.8,43.2841705811993,42.88318588919607
COM,Wind,500.0,1.0,90.23814113538373,87.30655718860186
COM,Wind,500.0,tot,42.914379713233714,42.914218110409706
COM,Wind,1000.0,0.2,16.88445753343829,17.855355769560585
COM,Wind,1000.0,0.4,37.548100134640805,39.219160361105274
COM,Wind,1000.0,0.6,43.50261400760315,44.88654341739255
COM,Wind,1000.0,0.8,52.301841890647765,51.817317463354435
COM,Wind,1000.0,1.0,109.03803692657208,105.49569712855964
COM,Wind,1000.0,tot,51.85501009858042,51.8548148279945
COM,Wind,2500.0,0.2,21.35235644017395,22.580169958243065
COM,Wind,2500.0,0.4,47.48393107320191,49.59718070042882
COM,Wind,2500.0,0.6,55.01410504483701,56.76424442523128
COM,Wind,2500.0,0.8,66.14175008673247,65.52901270650875
COM,Wind,2500.0,1.0,137.8912544499662,133.4115545928887
COM,Wind,2500.0,tot,65.57667941898231,65.57643247666013
COM,Wind,5000.0,0.2,25.1748743738871,26.622492165326424
COM,Wind,5000.0,0.4,55.984546852968684,58.476112317191046
COM,Wind,5000.0,0.6,64.8627792991424,66.92623019561218
COM,Wind,5000.0,0.8,77.98250530183599,77.26007512816697
COM,Wind,5000.0,1.0,162.57667006271637,157.29501033346685
COM,Wind,5000.0,tot,77.3162751781101,77.31598402795268
COM,Wind,AAL,0.2,1.2861311938545807,1.3600869312575903
COM,Wind,AAL,0.4,2.860132329244032,2.987421149735246
COM,Wind,AAL,0.6,3.313702485175632,3.419119836043912
COM,Wind,AAL,0.8,3.983961594170007,3.9470541614679093
COM,Wind,AAL,1.0,8.305698914531769,8.035870067236305
COM,Wind,AAL,tot,3.9499253033952044,3.9499104291481926
COM,all_hazards,10.0,0.2,11.804866422540364,12.462130910827641
COM,all_hazards,10.0,0.4,26.11679573696156,27.206827273253918
COM,all_hazards,10.0,0.6,28.048056610587434,28.700910022228122
COM,all_hazards,10.0,0.8,39.42878988832594,39.157222365817624
COM,all_hazards,10.0,1.0,85.47631738258941,83.34748756558601
COM,all_hazards,10.0,tot,38.174965208200945,38.17491562754266
COM,all_hazards,25.0,0.2,22.846173272625393,24.142500861264633
COM,all_hazards,25.0,0.4,50.38236895759782,52.55148652477823
COM,all_hazards,25.0,0.6,52.686199562438354,53.9121025034015
COM,all_hazards,25.0,0.8,74.15018764249623,73.6471133504644
COM,all_hazards,25.0,1.0,158.52268920095491,154.33408129456825
COM,all_hazards,25.0,tot,71.71752372722254,71.7174569068954
COM,all_hazards,50.0,0.2,39.28142962279683,41.543094793993475
COM,all_hazards,50.0,0.4,86.37024296052196,90.17656268450554
COM,all_hazards,50.0,0.6,88.47434754529031,90.53495416537834
COM,all_hazards,50.0,0.8,124.6166302244938,123.78490453114452
COM,all_hazards,50.0,1.0,263.22661682316544,255.92933552954975
COM,all_hazards,50.0,tot,120.39385343525366,120.39377034091433
COM,all_hazards,100.0,0.2,68.57824880618622,72.5812984617741
COM,all_hazards,100.0,0.4,150.31718446031414,157.0863086794231
COM,all_hazards,100.0,0.6,150.79629688025275,154.3019480752832
COM,all_hazards,100.0,0.8,212.83486774967548,211.44444203253244
COM,all_hazards,100.0,1.0,444.1144472346847,431.2265841757613
COM,all_hazards,100.0,tot,205.32820902622265,205.32811628495483
COM,all_hazards,250.0,0.2,148.20536651439562,157.0036478117627
