iso3,income_cat,income_share,transfers,liquidity,axfin,diversified_share,n,c,gamma_SP,k
DNK,1.0,0.392,0.2971292457284586,3499.943428258988,0.8283438920443291,0.37996363493289154,0.2,144469.64359828932,1.4486296840178596,870690.291885781
DOM,0.2,0.061061061061061024,0.2980354766090173,982.5935181186164,0.0296038748179616,0.30099586409081347,0.2,7397.38516245617,0.5112025786336133,25355.60694778132
DOM,0.4,0.10710710710710714,0.2146135223872864,1001.8701761675874,0.0786206071052736,0.2224755830978138,0.2,12975.741186603458,0.662779098711628,49472.31628051652
DOM,0.6,0.15415415415415412,0.1744477970771977,1082.8744410665968,0.1254009345949232,0.18698789053668996,0.2,18675.365819971325,0.8017461365125385,74452.99378235923
DOM,0.8,0.22322322322322324,0.1489699516805208,1041.590149347764,0.1300519338447742,0.16197514506499822,0.2,27042.899856192253,1.0056709688839844,111128.68954054058
DOM,1.0,0.45445445445445465,0.1339819222736738,1124.8640499942458,0.2571333015591306,0.15969525242958693,0.2,55055.948586149265,2.0186012172582353,226859.56791120055
DZA,0.2,0.09390609390609382,0.1901706461671466,563.1655661749231,0.0786801854840803,0.19803866471555465,0.2,7250.547941703761,0.47654062873564196,32840.87206576218
DZA,0.4,0.13686313686313684,0.2194128847082225,628.448552564729,0.1089708381986481,0.23030996852808738,0.2,10567.287957589533,0.8077098769211687,45937.76123525422
DZA,0.6,0.17482517482517484,0.1973509201020016,661.8572989916894,0.1797060007719539,0.21532152017919692,0.2,13498.360529767655,0.9646007081995727,59822.3112124657
DZA,0.8,0.22277722277722276,0.1769887594617423,730.0972025099747,0.185126542899905,0.1955014137517328,0.2,17200.767989361066,1.1160325358082512,78156.21976297633
DZA,1.0,0.3716283716283717,0.146794862399439,767.3557219991212,0.2491039953233613,0.17170526193177515,0.2,28693.65781184896,1.635116250335365,134233.60053739874
ECU,0.2,0.043,0.2653789603018442,580.4988584309071,0.0468351245917013,0.27006247276101436,0.2,2996.1409091961427,0.3206346192704241,14787.046456438306
ECU,0.4,0.091,0.1885141345602038,648.5719475903766,0.0763710162071649,0.19615123618092034,0.2,6340.670296205791,0.4928447767233949,34462.20252080106
ECU,0.6,0.144,0.1583234207832647,602.1311997654882,0.137132916691434,0.17203671245240804,0.2,10033.588161028942,0.6840082552840095,56169.53933872292
ECU,0.8,0.22199999999999998,0.1296365827319437,627.7939159960416,0.1135820478751326,0.14099478751945693,0.2,15468.44841491962,0.8642387763973403,89841.30740908389
ECU,1.0,0.5000000000000001,0.1630792206875933,667.7618636526158,0.2802580418141294,0.19110502486900627,0.2,34838.8477813505,2.6382735723248305,190541.43500320628
EGY,0.2,0.09690309690309692,0.1001316410213015,571.071426156041,0.0072302745862831,0.10085466847992985,0.2,8138.9645507133255,0.39571114391726575,11265.776780122147
EGY,0.4,0.13486513486513482,0.078212678120559,674.7239228391662,0.0124194391297128,0.07945462203353026,0.2,11327.424890168024,0.4338738494960394,16052.34496548275
EGY,0.6,0.16883116883116883,0.0812995974653702,678.0633513271151,0.0407116094581907,0.08537075841118924,0.2,14180.257825469607,0.5835880424217694,19966.010749900735
EGY,0.8,0.21378621378621385,0.1085947887795445,736.7230221437136,0.033004051443688,0.11189519392391334,0.2,17956.066122192286,0.9685805575712838,24549.2092415398
EGY,1.0,0.3856143856143857,0.1592823029579651,705.6895041989372,0.0840982313037589,0.16769212608834105,0.2,32388.044500776738,2.618246406593641,41498.34928946743
ESP,0.2,0.06500000000000003,0.6117654468773488,1659.4574822812283,0.5124210240890174,0.6630075492862505,0.2,15721.239810223511,0.5184548125613982,54382.56029879967
ESP,0.4,0.12600000000000006,0.4583331298099915,2129.2068399445666,0.5319983262828593,0.5115329624382774,0.2,30475.018709048654,0.77539545206647,152803.01687457936
ESP,0.6,0.17300000000000004,0.4190944256472294,2007.0815963128505,0.5232375242470458,0.471418178071934,0.2,41842.68441797949,0.9811411893603789,227030.62678903327
ESP,0.8,0.23399999999999999,0.3680702547902165,2045.9494166290965,0.509984907539679,0.4190687455441844,0.2,56596.46331680461,1.1797234426052132,337494.5167725747
ESP,1.0,0.40200000000000014,0.2597046975695599,2168.624307820314,0.5981930284150068,0.31952400041106055,0.2,97229.82159553617,1.545285103406539,679148.8768214888
EST,0.2,0.08291708291708291,0.5832227657579655,1858.334233391291,0.4673976757793643,0.6299625333359019,0.2,17224.415462064993,0.6638296404168964,46925.83269720219
EST,0.4,0.12987012987012983,0.4326814805170023,1828.6907440716143,0.5716859260191872,0.48985007311892104,0.2,26978.00012130661,0.80848200210046,101327.97826572701
EST,0.6,0.16683316683316682,0.3787788422941835,1918.2181286978375,0.6279191380758786,0.44157075610177143,0.2,34656.35400198619,0.9362257927847064,142486.20548412044
EST,0.8,0.22777222777222786,0.3212847216100922,1924.9425651315391,0.703236646671816,0.3916083862772738,0.2,47315.2617512147,1.133576039150833,211936.7461903562
EST,1.0,0.39260739260739264,0.220386966848929,1926.2960740105195,0.7180437630168321,0.29219134315061224,0.2,81556.56959748847,1.457886525547104,425007.5223353687
ETH,0.2,0.08300000000000002,0.0470246522440982,65.69344371155721,0.0668249848182675,0.05370715072592491,0.2,1196.9698119562318,0.33135086967779376,2511.8755998078695
ETH,0.4,0.12800000000000003,0.0356617412532934,81.00434726911611,0.1998977573542481,0.055651516988718175,0.2,1845.9293485590078,0.529498685669739,3865.776424584091
ETH,0.6,0.16800000000000004,0.0270103693565506,93.6534323275792,0.2230092930999187,0.04931129866654249,0.2,2422.782269983698,0.6157914174601501,5107.896524153033
ETH,0.8,0.22399999999999995,0.0318809749992281,111.09256867143232,0.2986245893033137,0.0617434339295595,0.2,3230.3763599782624,1.0280558472802284,6721.4675646863425
ETH,1.0,0.3970000000000001,0.0501737534676063,110.71016844093356,0.3438428573101494,0.08455803919862126,0.2,5725.265245140048,2.4953031799120886,11622.934716042824
FIN,0.2,0.09199999999999998,0.6807269345184497,2393.6317347875492,0.4283478545462935,0.723561719973079,0.2,25589.193495871023,0.6646332990659303,70878.60508989844
FIN,0.4,0.14,0.5347989745221966,2690.5856197755675,0.5160457829378459,0.5864035528159812,0.2,38940.07705893417,0.8196780682390172,161374.1573752437
FIN,0.6,0.176,0.4878499185358494,2692.0676335521775,0.7064152165298438,0.5584914401888338,0.2,48953.23973123152,0.9814041169353128,216561.34905257492
FIN,0.8,0.225,0.4376941126263498,2746.1538833334153,0.6883661843686666,0.5065307310632164,0.2,62582.26670185848,1.13790761447779,309436.6726253672
FIN,1.0,0.367,0.304925151083035,2718.7637032663156,0.7615638351867251,0.38108153460170746,0.2,102078.63057592028,1.3963769012819494,633036.3617547664
FRA,0.2,0.077,0.6720577918127796,2239.619517508775,0.4700268569084476,0.7190604775036243,0.2,20969.017942786526,0.579866751507064,63803.61032057804
FRA,0.4,0.12900000000000003,0.5289510519094851,2483.902519555051,0.5235452894180503,0.5813055808512901,0.2,35129.913176876136,0.7853554584714721,159304.6934676844
FRA,0.6,0.17199999999999996,0.4828611875599124,2324.3373615831138,0.5591118865254463,0.538772376212457,0.2,46839.884235834834,0.9705229985061122,233983.61467119286
FRA,0.8,0.22500000000000003,0.435366089220729,2624.940774130539,0.5577003533869865,0.4911361245594277,0.2,61273.10437827232,1.1573280013522282,337695.93126905215
FRA,1.0,0.3970000000000001,0.3050079794903191,2627.668669742094,0.5742656386514349,0.36243454335546255,0.2,108112.98861410718,1.5069267901631236,746546.690417732
GAB,0.2,0.060060060060060004,0.0650128409670463,756.5251171291444,0.0867159027932193,0.07368443124636825,0.2,5682.609623924258,0.32957016752394847,20671.081125748024
GAB,0.4,0.10810810810810813,0.0637427295773042,807.4473294197951,0.0720357945734913,0.07094630903465338,0.2,10228.697323063674,0.571181941759728,37317.93003925053
GAB,0.6,0.15715715715715714,0.071791594507002,764.8454666089027,0.0523264315652333,0.07702423766352529,0.2,14869.495182601819,0.9014631280728225,53894.3112929698
GAB,0.8,0.23023023023023026,0.0488125118717046,754.0935913783217,0.1324393659574363,0.06205644846744818,0.2,21783.336891709678,1.0639853782373763,80233.82845605964
GAB,1.0,0.4444444444444444,0.0424179853501424,743.3756430797613,0.2205083278769762,0.06446881813784,0.2,42051.31121703955,2.1337993844061245,154487.80944759693
GBR,0.2,0.077,0.5657456063077828,2200.81919015841,0.6296397926625712,0.6287095855740399,0.2,20219.42417013538,0.58784363812218,60293.79545019607
GBR,0.4,0.12500000000000003,0.4381676345436869,2452.6618935385713,0.5800800251145609,0.496175637055143,0.2,32823.74053593406,0.7531239598015883,132818.12294815597
GBR,0.6,0.171,0.406786583875391,2437.5025662162147,0.5461118371265639,0.4613977675880474,0.2,44902.8770531578,0.9580597936207768,194237.2051278137
GBR,0.8,0.23,0.3595491774512283,2385.0987016021136,0.6408411969182096,0.4236332971430492,0.2,60395.682586118666,1.1831476333276751,279572.7769231509
GBR,1.0,0.3970000000000001,0.2496322949796907,2326.5658003916506,0.6522239910490175,0.31485469408459243,0.2,104248.19994212658,1.5178249751277795,573642.545426309
GEO,0.2,0.07300000000000001,0.8897332865386811,998.6181792594122,0.0447032214829759,0.8942036086869787,0.2,9125.230914219805,0.8552410190003574,5994.570613002075
GEO,0.4,0.12200000000000003,0.5478776802040612,879.9598902755563,0.0304692358265424,0.5509246037867155,0.2,15250.38591143584,0.8806051939252325,42524.915405227635
GEO,0.6,0.165,0.3911973975217253,964.7602622626624,0.0714401236830336,0.39834140989002864,0.2,20625.52192940093,0.8611298511903802,77054.57542747563
GEO,0.8,0.22500000000000003,0.3410695583198832,1041.105303843873,0.0779277608757043,0.34886233440745373,0.2,28125.71172191036,1.0284089430990049,113715.50968019755
GEO,1.0,0.415,0.2363370602063758,1104.0606702674058,0.1647846243317244,0.2528155226395482,0.2,51876.31273152355,1.3746149927850249,240680.16666528332
GHA,0.2,0.047,0.1106385823169779,191.82768764161432,0.0666894653005868,0.11730752884703655,0.2,1659.5544965780846,0.23011280403708598,4144.054670760917
GHA,0.4,0.096,0.1044747944897865,244.4889037471347,0.1176231456020613,0.11623710904999263,0.2,3389.7283334360877,0.46572877699393145,8474.716729668105
GHA,0.6,0.148,0.1181347388251921,268.76423505169316,0.1375183742291437,0.1318865762481065,0.2,5225.831180713968,0.8146655470438031,12833.832983830302
GHA,0.8,0.22300000000000003,0.1085643554589917,285.88375772793563,0.2454553154089217,0.1331098869998839,0.2,7874.056441210912,1.2388884902340527,19310.21498102849
GHA,1.0,0.486,0.0626219902038483,303.1175348787479,0.4833274732494473,0.11095473752879303,0.2,17160.499688020194,2.2506043816911268,43159.69205036272
GIN,0.2,0.08500000000000002,0.0690996494758493,139.90934696952587,0.0029556270241719,0.0693952121782665,0.2,1712.1054763688207,0.3251584520947464,3289.8369836488946
GIN,0.4,0.13100000000000003,0.0914988345144346,142.04933598918524,0.0432005780934326,0.09581889232377783,0.2,2638.6566753448883,0.6919409850132283,4926.255064648882
GIN,0.6,0.17300000000000001,0.0779024916319225,123.48315045568155,0.037122026195175,0.08161469425143997,0.2,3484.638204844776,0.7783251694531349,6607.86557892808
GIN,0.8,0.2289999999999999,0.0825697920190267,138.56325379444445,0.070895380346976,0.08965933005372428,0.2,4612.613577511291,1.1318205775080943,8670.209630457453
GIN,1.0,0.382,0.0893901041926716,145.25225403470375,0.0904226904308857,0.09843237323576015,0.2,7694.40343497517,2.0727548159307956,14323.588704650016
GMB,0.2,0.0659340659340659,0.0724039109771985,109.52116072415242,0.0971010176718656,0.08211401274438512,0.2,999.2222253518532,0.25906270488525573,2024.5129673994875
GMB,0.4,0.10889110889110888,0.0642010070576003,107.57185547845096,0.1771415074132536,0.08191515779892566,0.2,1650.2306448992738,0.4268098706088056,3344.238193963957
GMB,0.6,0.1518481518481518,0.056459567392913,119.31862829375024,0.1531961036406449,0.07177917775697751,0.2,2301.239064446693,0.5215377529155523,4715.011777632776
GMB,0.8,0.21778221778221776,0.0681766724441506,119.72309529764384,0.1856686149181742,0.08674353393596801,0.2,3300.4612897985476,0.9039351809890943,6653.3004670323935
GMB,1.0,0.45554445554445555,0.1106556556609918,120.8876184023082,0.2186606687985938,0.13252172254085115,0.2,6903.717193340081,2.888654490601292,13219.387662011351
GRC,0.2,0.07200000000000001,0.5591995662552016,1734.1629651580522,0.1147063452665822,0.5706702007818598,0.2,13590.947562215903,0.5487035004340601,74795.37019096375
GRC,0.4,0.12600000000000006,0.425800408549706,1765.073010853958,0.1947501882811897,0.445275427377825,0.2,23784.158233877835,0.7492371676640902,169121.6221608748
GRC,0.6,0.16899999999999993,0.3840309604099217,1765.6043861890698,0.2261424119013713,0.4066452016000588,0.2,31900.97413909009,0.917745779113388,242634.3864583413
GRC,0.8,0.22500000000000003,0.3493763369897817,1750.2130097148656,0.339716696081185,0.38334800659790025,0.2,42471.711131924705,1.1518495753791982,335717.39465718326
GRC,1.0,0.40800000000000003,0.2548780618584437,1772.7963520641838,0.4473683624022706,0.2996148980986708,0.2,77015.36951922344,1.632463977409263,691430.0476089962
GTM,0.2,0.046046046046046,0.2366943452334198,434.9862659870893,0.0752902507618037,0.24422337030960017,0.2,2910.3143500433634,0.30703157710961415,8278.966720886514
GTM,0.4,0.09309309309309313,0.2541995392958869,459.34077157140985,0.0586099013658818,0.26006052943247515,0.2,5883.896403348546,0.6609907506678208,16387.17115851672
GTM,0.6,0.14014014014014012,0.2809794703874563,481.17834890384773,0.0893974300591521,0.28991921339337146,0.2,8857.478456653722,1.1092847048138579,23673.400425695807
GTM,0.8,0.21421421421421424,0.1501241082794034,533.8211108869317,0.1344894823178911,0.16357305651119247,0.2,13539.288498027834,0.9566730366741141,42625.220069284995
GTM,1.0,0.5065065065065066,0.1262345889762836,554.8829260830605,0.1593261033027603,0.14216719930655963,0.2,32013.457850477032,1.9660199307345927,103366.07170730692
HND,0.2,0.036963036963036905,0.1502091753925414,187.10555854728537,0.0519098979209926,0.15540016518464062,0.2,1217.1660750030376,0.22885193567132597,4845.761976593597
HND,0.4,0.0899100899100899,0.1400476039014757,220.8588754020436,0.0520293694452327,0.14525054084599898,0.2,2960.67423649388,0.5203093827000717,11928.633784334781
HND,0.6,0.1448551448551448,0.1240098286590378,252.30381529737704,0.0564899573407171,0.1296588243931095,0.2,4769.975158795694,0.7482926367438753,19568.921640111246
HND,0.8,0.22877122877122874,0.113254247701901,268.20530609911486,0.1656581066124491,0.12982005836314592,0.2,7533.271112856649,1.1832558828009716,30899.675041908416
HND,1.0,0.49950049950049963,0.096550277461003,262.2153611289502,0.1999205118429636,0.11654232864529934,0.2,16448.190202743783,2.3192901620837545,68495.98449053764
HRV,0.2,0.07792207792207792,0.3890271197561964,1542.2728361976788,0.1854097407093063,0.4075680938271271,0.2,16610.55844707775,0.5021271752588081,70751.60464421942
HRV,0.4,0.13386613386613383,0.2921920173824441,1700.1060258892433,0.1499491041101585,0.30718692779346,0.2,28536.08758856946,0.6501693227551365,142142.55686954787
HRV,0.6,0.17782217782217782,0.2872395569180872,1655.1693289983398,0.2269934268909591,0.3099388996071831,0.2,37906.14619974153,0.8713949411626002,188066.2219465263
HRV,0.8,0.23076923076923084,0.2806070575256335,1886.94122336882,0.2923349330352343,0.30984055082915685,0.2,49192.80770865335,1.1304963934211674,244098.25218161865
HRV,1.0,0.3796203796203796,0.2669112622817767,1823.8531761502663,0.4061694931845878,0.30752821160023547,0.2,80923.23346012237,1.8458121674022874,402892.2679912251
HTI,0.2,0.05494505494505491,0.2051491812189718,37.615470073884,0.0691510154844073,0.21206428276741252,0.2,769.412380869763,0.4464513368105888,6098.315856295539
HTI,0.4,0.10289710289710295,0.1217651618359475,56.9707089497665,0.0864286377009329,0.1304080256060408,0.2,1440.8995496288303,0.5141448081081654,12604.022943110464
HTI,0.6,0.15184815184815187,0.1159825602799675,48.26003297176454,0.1048917969917812,0.12647173997914563,0.2,2126.37603440371,0.7358359327423686,18684.306591383203
HTI,0.8,0.21978021978021978,0.09774444069905,76.1974350769957,0.1541248875789316,0.11315692945694322,0.2,3077.649523479053,0.9529009178946372,27455.281139601444
HTI,1.0,0.4705294705294707,0.1111761134479303,89.37008598920833,0.1920848504500161,0.13038459849293194,0.2,6588.967843448339,2.3506670044442397,57637.42463552858
HUN,0.2,0.079,0.801483887853249,1532.433491718807,0.1318740468114005,0.8146712925343891,0.2,16077.350637870735,0.668169492351527,27451.735411190482
HUN,0.4,0.132,0.5979259492106787,1615.3508390164525,0.219313918530023,0.619857341063681,0.2,26863.42131897389,0.8494597755035909,94085.03602114366
HUN,0.6,0.176,0.5521780349049894,1852.2429035822097,0.3192081579499544,0.5840988506999848,0.2,35817.89509196518,1.0672745608122984,137246.9823920568
HUN,0.8,0.228,0.4518160697343086,1825.428176589646,0.3770486351066004,0.4895209332449686,0.2,46400.45500550035,1.1587326742509763,218229.16998472478
HUN,1.0,0.385,0.2596471776322369,1904.373425145293,0.5467674951093731,0.31432392714317414,0.2,78351.64551367384,1.2563634970816067,494970.9837864711
IDN,0.2,0.08108108108108111,0.1681630848965497,571.8545229208664,0.0728842834622945,0.1754515132427792,0.2,5866.393460293703,0.46893802943414326,32371.89976164818
IDN,0.4,0.11811811811811812,0.1451306393059966,566.8716549869579,0.1439433191521393,0.15952497122121057,0.2,8546.104053267367,0.621132135910145,48069.96335975807
IDN,0.6,0.1541541541541541,0.1372072668738973,597.8178263884004,0.1480915551266056,0.15201642238655788,0.2,11153.39003562012,0.7724751995901539,63295.834719262166
IDN,0.8,0.21021021021021022,0.1250881719962911,630.641836295007,0.2492578257221486,0.15001395456850597,0.2,15209.168230391078,1.0394994681616048,86516.32424200149
IDN,1.0,0.43643643643643654,0.1095783689693448,629.7034213092403,0.3624811241142319,0.14582648138076792,0.2,31577.13023071672,2.0979551669039522,180509.29145609587
IND,0.2,0.1038961038961039,0.0981025232848545,347.56144375237716,0.0502245740855072,0.10312498069340525,0.2,5099.777049854794,0.7872906076215244,18306.769813502662
IND,0.4,0.1418581418581418,0.0655774172605292,373.60655355251976,0.0941720334337496,0.07499462060390416,0.2,6963.157125763274,0.7817291514940014,25779.771078110072
IND,0.6,0.17482517482517482,0.0569701454185457,384.52732021901227,0.0993120968755837,0.06690135510610407,0.2,8581.355612736432,0.8594306028225133,32048.82127138346
IND,0.8,0.21878121878121873,0.0500864616710011,419.4052857729689,0.1509226271449145,0.06517872438549255,0.2,10738.953595367304,1.0478227470379564,40180.85340647258
IND,1.0,0.36063936063936064,0.0332306724146795,458.1900279331811,0.2426856427831661,0.05749923669299606,0.2,17702.110721130583,1.5237268910240045,66778.30113843989
IRL,0.2,0.09200000000000003,0.855327481083661,3864.099748931116,0.5670637095810129,0.9120338520417622,0.2,53055.09668263204,0.7498985830323733,38534.410608483646
IRL,0.4,0.13400000000000004,0.6444269064560456,4012.59675997321,0.6289054417315803,0.7073174506292036,0.2,77275.90168992057,0.8470770560039741,186744.12442851337
IRL,0.6,0.17100000000000004,0.6259342050100325,4025.6634339376296,0.6657803404694854,0.692512239056981,0.2,98613.27752967476,1.0583451183003343,250362.4905964135
IRL,0.8,0.22000000000000003,0.495660167180244,4064.236301866221,0.6379090542140701,0.5594510726016511,0.2,126870.88337151137,1.0999894982654275,461489.84385966987
IRL,1.0,0.383,0.2963410214773358,4060.889849741268,0.6728804412672224,0.36362906560405805,0.2,220870.6742331311,1.2446897443978908,1160524.8069943232
IRN,0.2,0.07000000000000002,0.2114133877353674,639.5819792540486,0.1759897016055211,0.22901235789591956,0.2,5678.4123706042255,0.28099504494290534,36598.63943860093
IRN,0.4,0.11699999999999992,0.5942219533262565,649.8028267330401,0.2092346298722513,0.6151454163134816,0.2,9491.060676581339,1.2615525837313972,30535.287188353675
IRN,0.6,0.16000000000000003,0.3902892114107895,700.4747722146686,0.199637167915027,0.4102529282022922,0.2,12979.2282756668,1.1505708730660658,63988.99063111423
IRN,0.8,0.22000000000000003,0.2599668455741821,694.0192464919442,0.2634401264517911,0.2863108582193612,0.2,17846.43887904185,1.104084220399645,106475.88387868581
IRN,1.0,0.4330000000000001,0.1242665930405875,705.3736733609715,0.3420916463102973,0.15847575767161726,0.2,35125.03652102328,1.2027972778599862,247100.7204254633
IRQ,0.2,0.0889110889110889,0.1295524577927307,486.9210811731403,0.0,0.12955245779273072,0.2,5656.987203883604,0.4928592272837512,13688.287588318148
IRQ,0.4,0.1308691308691308,0.1136389986646989,509.4376097879288,0.0090503182715976,0.11454403049185868,0.2,8326.576670884851,0.6414029970773144,20495.323465545207
IRQ,0.6,0.1688311688311688,0.1148674271588351,555.5097994449685,0.0120109400180943,0.11606852116064448,0.2,10741.919521981225,0.8384716524169604,26395.009101837808
IRQ,0.8,0.22277722277722284,0.1082646780412796,552.3635063131889,0.0095675858519416,0.10922143662647377,0.2,14174.248836697125,1.041118050780272,35098.70809077145
IRQ,1.0,0.38861138861138866,0.1134147146952469,555.6299224811767,0.0603216061251828,0.11944687530776521,0.2,24725.483396749685,1.9861480724417018,60523.17113002911
ISL,0.2,0.09390609390609393,0.5937840720418368,2801.0383582676914,0.7157355524143663,0.6653576272832734,0.2,30822.372210463916,0.7073122078976104,88438.60879815383
ISL,0.4,0.14285714285714282,0.4502957455546773,3014.4793313459704,0.6281828517973378,0.5131140307344111,0.2,46889.353469109985,0.8298088996160556,195747.5859032501
ISL,0.6,0.17882117882117882,0.427762186482531,3007.4066625652063,0.7802974995918048,0.5057919364417115,0.2,58693.66623056425,1.023889508327716,248711.56245875455
ISL,0.8,0.22177822177822185,0.3618918110347279,3038.2835912761493,0.8796460906041645,0.44985642009514437,0.2,72793.26202896798,1.1294189176329457,343369.8362482099
ISL,1.0,0.36263736263736274,0.2405653256270961,2885.927886452985,0.7843717446179107,0.3190025000888872,0.2,119026.82034466387,1.3095704665256722,695000.7292718684
ISR,0.2,0.05594405594405591,0.3387100086949818,2025.6839625210864,0.4488651972984354,0.3835965284248253,0.2,13241.634255222509,0.3130024787460149,43605.29531871773
ISR,0.4,0.10989010989010992,0.3665758479592591,2154.631046752053,0.5794317660995795,0.4245190245692171,0.2,26010.353001329946,0.6804166377146509,79966.8125124882
ISR,0.6,0.1668331668331668,0.3442087631379631,2082.345398494562,0.612658308997454,0.40547459403770847,0.2,39488.445011109994,0.9866547261455966,125421.79685379029
ISR,0.8,0.23776223776223782,0.3001866762926284,2121.2892009447487,0.6031211981064577,0.3604987961032742,0.2,56276.945584695706,1.2501607436898812,192266.86835598646
ISR,1.0,0.4295704295704297,0.2101625167688004,2277.1518925462874,0.7230087269137112,0.2824633894601716,0.2,101676.83445974435,1.7697654137038563,389761.24105360365
ITA,0.2,0.0659340659340659,0.6464183475802591,2054.066475844482,0.3538688777965296,0.681805235359912,0.2,17510.48409878811,0.4960512383126565,71022.93537727663
ITA,0.4,0.1228771228771229,0.5088820800504612,2332.46860326383,0.5658478638344857,0.5654668664339098,0.2,32633.174911377868,0.766716032649916,180754.72604416526
ITA,0.6,0.1698301698301698,0.4649681248183691,2285.990524292223,0.4680346506257375,0.5117715898809428,0.2,45102.76207263606,0.959063505318184,280694.3178947687
ITA,0.8,0.23076923076923084,0.4189108712155527,2473.704668883718,0.4836336956434804,0.46727424077990076,0.2,61286.694345758435,1.1898880180472835,416176.2851376138
ITA,1.0,0.4105894105894106,0.2933594844744688,2446.6482152452413,0.5720127744682899,0.3505607619212978,0.2,109042.56006972604,1.5882812056719595,902696.9991575935
JOR,0.2,0.08199999999999993,0.2475412505681233,282.19837872772837,0.0311587810546151,0.2506571286735848,0.2,3903.302764439557,0.4885431060194026,11955.293188386468
JOR,0.4,0.12100000000000001,0.1845732165616817,320.08358353239464,0.0030155371509295,0.18487477027677468,0.2,5759.751640209596,0.5317065300591188,19190.02340971119
JOR,0.6,0.15800000000000003,0.1725175547704503,353.6519383987999,0.0387778946918668,0.176395344239637,0.2,7520.998009529886,0.6624501176547297,25318.716070586255
JOR,0.8,0.21500000000000002,0.1856778776283383,377.3620551907154,0.0283132829857013,0.18850920592690845,0.2,10234.26944334763,0.9633409023317518,33945.9412978769
JOR,1.0,0.424,0.2237595235361176,405.0357024161811,0.098142756197973,0.23357379915591492,0.2,20182.93136734602,2.353959343934997,63226.91590000845
JPN,0.2,0.06906906906906901,0.4660602224537042,2243.379401246311,0.5168410148253075,0.5177443239362349,0.2,15919.53287504394,0.44793562872900894,60650.26012782159
JPN,0.4,0.13113113113113112,0.4163240826821665,2281.04791403007,0.5874796193207347,0.47507204461424,0.2,30224.040675808086,0.780336535931327,125336.40302529292
JPN,0.6,0.17617617617617623,0.3839631251100662,2252.3417697405384,0.6513876395250483,0.4491018890625711,0.2,40606.34472474981,0.9910800180282233,176721.82189653377
JPN,0.8,0.23323323323323325,0.3477393185430369,2345.622566003188,0.7208094448564782,0.4198202630286847,0.2,53757.26318674263,1.2265082896088035,246390.92448530463
JPN,1.0,0.3903903903903905,0.2463980933149651,2347.3495144405883,0.7141678817371131,0.3178148814886764,0.2,89979.9684241615,1.5541395277026369,484923.3285652306
KAZ,0.2,0.09800000000000002,0.3319530271235767,1176.9468837369066,0.1071710723853977,0.34267013436211646,0.2,17593.666332006345,0.549846639855166,33350.935147183714
KAZ,0.4,0.13100000000000003,0.2756445282993878,1283.482645232001,0.2064420231642981,0.2962887306158176,0.2,23518.06417849828,0.6355148071629159,47727.02642348809
KAZ,0.6,0.16300000000000006,0.2627528023244427,1221.7165722067807,0.1670728700183121,0.279460089326274,0.2,29262.93481752076,0.7458416685404012,60805.69001386231
KAZ,0.8,0.21500000000000005,0.2846917624337634,1289.927605239288,0.1959069980184907,0.3042824622356124,0.2,38598.349605932286,1.0711606907560043,77440.82777497661
KAZ,1.0,0.39299999999999996,0.2825793807733138,1299.3764886337196,0.2786557156465492,0.31044495233796865,0.2,70554.19253549482,1.9976361936855125,140300.77424658232
KEN,0.2,0.072,0.0729339807400609,176.72985688224009,0.0740058896639231,0.08033456970645325,0.2,2096.426734071807,0.3509989058525577,4752.858977464167
KEN,0.4,0.11099999999999999,0.0600890198455228,224.06985768418667,0.1417744565197023,0.07426646549749305,0.2,3231.9912150273694,0.500249344904856,7375.671151021774
KEN,0.6,0.14799999999999996,0.0584223720272849,246.55224867198967,0.2108426130396833,0.07950663333125318,0.2,4309.321620036492,0.7140619205562807,9778.560987882485
KEN,0.8,0.21300000000000002,0.0509018926933437,237.99485220942623,0.2888084408097629,0.07978273677432002,0.2,6201.929088295764,1.0312389965586735,14068.97798118277
KEN,1.0,0.456,0.0512226976392876,240.4178640785982,0.3563325840509562,0.08685595604438323,0.2,13277.369315788113,2.403450832127632,29887.989609183125
KOR,0.2,0.07500000000000001,0.413670834022466,1800.4856923685315,0.2681632396972375,0.44048715799218974,0.2,18905.328127191147,0.47949447016085983,79571.07786033377
KOR,0.4,0.12400000000000004,0.3533054668693228,2316.2119580893204,0.5513448817245967,0.40843995504178254,0.2,31256.80917028937,0.735087424274192,139092.73188946035
KOR,0.6,0.16899999999999993,0.3360403872494318,2251.5411344765657,0.7024286511147096,0.4062832523609028,0.2,42600.00604660403,0.9965628951262625,190261.06481892872
KOR,0.8,0.23199999999999996,0.2866223440630265,2354.0171097571056,0.6765845569319104,0.3542807997562176,0.2,58480.4816734446,1.1929567240310235,284063.611175238
KOR,1.0,0.40000000000000013,0.1976631587877315,2389.861795541719,0.7722509558798484,0.2748882543757163,0.2,100828.4166783528,1.5958984864076617,549982.4736720474
LAO,0.2,0.07007007007007002,0.0372843188422906,206.26233941405053,0.0643480094803011,0.043719119790320726,0.2,3016.832414393221,0.12853926907392565,11432.289107015906
LAO,0.4,0.10810810810810811,0.1088068773407143,233.1893341583533,0.1114914736169028,0.11995602470240452,0.2,4654.541439349545,0.5441419352522724,16232.216092210372
LAO,0.6,0.14714714714714713,0.1054119206556115,262.511738913711,0.1618466389353052,0.12159658454914202,0.2,6335.348070225768,0.7507668490827025,22052.662781699968
