iso3,hazard,rp,gdp_pc_pp,gni_pc_pp,pop,gini_index,name,region,income_group,prepare_scaleup,finance_pre,borrowing_ability,avg_prod_k,tau_tax,k_priv_share,k_household_share,owner_occupied_share_of_value_added,self_employment,real_est_k_to_va_shares_ratio,rho,income_elasticity_eta,dk_ctry,fa,error_incl,error_excl,need,aid
FRA,Storm surge,50.0,54464.9816695754,54392.1901766941,68516699.0,31.8,France,ECA,HICs,0.5654372974328619,1.0,0.95,0.1766812468382362,0.47741706714412796,0.39907648884071745,0.3582367567369778,0.0807033361442036,0.129188041552019,3.705328168012808,0.06,1.5,115.6358662531692,0.0012851828090114567,0,0,0.0,0.0
FRA,Storm surge,100.0,54464.9816695754,54392.1901766941,68516699.0,31.8,France,ECA,HICs,0.5654372974328619,1.0,0.95,0.1766812468382362,0.47741706714412796,0.39907648884071745,0.3582367567369778,0.0807033361442036,0.129188041552019,3.705328168012808,0.06,1.5,145.3657281839145,0.001615601983491683,0,0,0.0,0.0
FRA,Storm surge,250.0,54464.9816695754,54392.1901766941,68516699.0,31.8,France,ECA,HICs,0.5654372974328619,1.0,0.95,0.1766812468382362,0.47741706714412796,0.39907648884071745,0.3582367567369778,0.0807033361442036,0.129188041552019,3.705328168012808,0.06,1.5,190.85666948343345,0.002121190583449862,0,0,0.0,0.0
FRA,Storm surge,500.0,54464.9816695754,54392.1901766941,68516699.0,31.8,France,ECA,HICs,0.5654372974328619,1.0,0.95,0.1766812468382362,0.47741706714412796,0.39907648884071745,0.3582367567369778,0.0807033361442036,0.129188041552019,3.705328168012808,0.06,1.5,230.392983235727,0.0025605991546183106,0,0,0.0,0.0
FRA,Storm surge,1000.0,54464.9816695754,54392.1901766941,68516699.0,31.8,France,ECA,HICs,0.5654372974328619,1.0,0.95,0.1766812468382362,0.47741706714412796,0.39907648884071745,0.3582367567369778,0.0807033361442036,0.129188041552019,3.705328168012808,0.06,1.5,274.8014153397718,0.0030541566931619082,0,0,0.0,0.0
FRA,Storm surge,2500.0,54464.9816695754,54392.1901766941,68516699.0,31.8,France,ECA,HICs,0.5654372974328619,1.0,0.95,0.1766812468382362,0.47741706714412796,0.39907648884071745,0.3582367567369778,0.0807033361442036,0.129188041552019,3.705328168012808,0.06,1.5,341.7209357468388,0.0037979035945442186,0,0,0.0,0.0
FRA,Storm surge,5000.0,54464.9816695754,54392.1901766941,68516699.0,31.8,France,ECA,HICs,0.5654372974328619,1.0,0.95,0.1766812468382362,0.47741706714412796,0.39907648884071745,0.3582367567369778,0.0807033361442036,0.129188041552019,3.705328168012808,0.06,1.5,399.13808569437776,0.004436040674725324,0,0,0.0,0.0
FRA,Tsunami,10.0,54464.9816695754,54392.1901766941,68516699.0,31.8,France,ECA,HICs,0.5654372974328619,1.0,0.95,0.1766812468382362,0.47741706714412796,0.39907648884071745,0.3582367567369778,0.0807033361442036,0.129188041552019,3.705328168012808,0.06,1.5,3.9729235716064975,3.699915788046192e-05,0,0,0.0,0.0
FRA,Tsunami,25.0,54464.9816695754,54392.1901766941,68516699.0,31.8,France,ECA,HICs,0.5654372974328619,1.0,0.95,0.1766812468382362,0.47741706714412796,0.39907648884071745,0.3582367567369778,0.0807033361442036,0.129188041552019,3.705328168012808,0.06,1.5,8.873627958532008,8.263857985001412e-05,0,0,0.0,0.0
FRA,Tsunami,50.0,54464.9816695754,54392.1901766941,68516699.0,31.8,France,ECA,HICs,0.5654372974328619,1.0,0.95,0.1766812468382362,0.47741706714412796,0.39907648884071745,0.3582367567369778,0.0807033361442036,0.129188041552019,3.705328168012808,0.06,1.5,16.166499765482257,0.0001505558479585,0,0,0.0,0.0
FRA,Tsunami,100.0,54464.9816695754,54392.1901766941,68516699.0,31.8,France,ECA,HICs,0.5654372974328619,1.0,0.95,0.1766812468382362,0.47741706714412796,0.39907648884071745,0.3582367567369778,0.0807033361442036,0.129188041552019,3.705328168012808,0.06,1.5,29.293542269753935,0.0002728057501691,0,0,0.0,0.0
FRA,Tsunami,250.0,54464.9816695754,54392.1901766941,68516699.0,31.8,France,ECA,HICs,0.5654372974328619,1.0,0.95,0.1766812468382362,0.47741706714412796,0.39907648884071745,0.3582367567369778,0.0807033361442036,0.129188041552019,3.705328168012808,0.06,1.5,63.69546547934581,0.0005931849785338001,0,0,0.0,0.0
FRA,Tsunami,500.0,54464.9816695754,54392.1901766941,68516699.0,31.8,France,ECA,HICs,0.5654372974328619,1.0,0.95,0.1766812468382362,0.47741706714412796,0.39907648884071745,0.3582367567369778,0.0807033361442036,0.129188041552019,3.705328168012808,0.06,1.5,113.83805657303391,0.0010601543553599001,0,0,0.0,0.0
FRA,Tsunami,1000.0,54464.9816695754,54392.1901766941,68516699.0,31.8,France,ECA,HICs,0.5654372974328619,1.0,0.95,0.1766812468382362,0.47741706714412796,0.39907648884071745,0.3582367567369778,0.0807033361442036,0.129188041552019,3.705328168012808,0.06,1.5,201.67607562770263,0.0018781748071343004,0,0,0.0,0.0
FRA,Tsunami,2500.0,54464.9816695754,54392.1901766941,68516699.0,31.8,France,ECA,HICs,0.5654372974328619,1.0,0.95,0.1766812468382362,0.47741706714412796,0.39907648884071745,0.3582367567369778,0.0807033361442036,0.129188041552019,3.705328168012808,0.06,1.5,419.87829796134605,0.0039102547926865,0,0,0.0,0.0
FRA,Tsunami,5000.0,54464.9816695754,54392.1901766941,68516699.0,31.8,France,ECA,HICs,0.5654372974328619,1.0,0.95,0.1766812468382362,0.47741706714412796,0.39907648884071745,0.3582367567369778,0.0807033361442036,0.129188041552019,3.705328168012808,0.06,1.5,711.1430447967691,0.006622753575747401,0,0,0.0,0.0
FRA,Wind,10.0,54464.9816695754,54392.1901766941,68516699.0,31.8,France,ECA,HICs,0.5654372974328619,1.0,0.95,0.1766812468382362,0.47741706714412796,0.39907648884071745,0.3582367567369778,0.0807033361442036,0.129188041552019,3.705328168012808,0.06,1.5,10.417417189037431,0.00012959506234072273,0,0,0.0,0.0
FRA,Wind,25.0,54464.9816695754,54392.1901766941,68516699.0,31.8,France,ECA,HICs,0.5654372974328619,1.0,0.95,0.1766812468382362,0.47741706714412796,0.39907648884071745,0.3582367567369778,0.0807033361442036,0.129188041552019,3.705328168012808,0.06,1.5,14.88211580812274,0.00018513693854414298,0,0,0.0,0.0
FRA,Wind,50.0,54464.9816695754,54392.1901766941,68516699.0,31.8,France,ECA,HICs,0.5654372974328619,1.0,0.95,0.1766812468382362,0.47741706714412796,0.39907648884071745,0.3582367567369778,0.0807033361442036,0.129188041552019,3.705328168012808,0.06,1.5,18.687469707089946,0.00023247641500133333,0,0,0.0,0.0
FRA,Wind,100.0,54464.9816695754,54392.1901766941,68516699.0,31.8,France,ECA,HICs,0.5654372974328619,1.0,0.95,0.1766812468382362,0.47741706714412796,0.39907648884071745,0.3582367567369778,0.0807033361442036,0.129188041552019,3.705328168012808,0.06,1.5,22.853942034170053,0.0002843082876402686,0,0,0.0,0.0
FRA,Wind,250.0,54464.9816695754,54392.1901766941,68516699.0,31.8,France,ECA,HICs,0.5654372974328619,1.0,0.95,0.1766812468382362,0.47741706714412796,0.39907648884071745,0.3582367567369778,0.0807033361442036,0.129188041552019,3.705328168012808,0.06,1.5,28.944354418506652,0.000360074416451871,0,0,0.0,0.0
FRA,Wind,500.0,54464.9816695754,54392.1901766941,68516699.0,31.8,France,ECA,HICs,0.5654372974328619,1.0,0.95,0.1766812468382362,0.47741706714412796,0.39907648884071745,0.3582367567369778,0.0807033361442036,0.129188041552019,3.705328168012808,0.06,1.5,34.018563544105376,0.0004231987433391378,0,0,0.0,0.0
FRA,Wind,1000.0,54464.9816695754,54392.1901766941,68516699.0,31.8,France,ECA,HICs,0.5654372974328619,1.0,0.95,0.1766812468382362,0.47741706714412796,0.39907648884071745,0.3582367567369778,0.0807033361442036,0.129188041552019,3.705328168012808,0.06,1.5,39.52230886951285,0.0004916665992011672,0,0,0.0,0.0
FRA,Wind,2500.0,54464.9816695754,54392.1901766941,68516699.0,31.8,France,ECA,HICs,0.5654372974328619,1.0,0.95,0.1766812468382362,0.47741706714412796,0.39907648884071745,0.3582367567369778,0.0807033361442036,0.129188041552019,3.705328168012808,0.06,1.5,47.54859086720015,0.0005915153906030423,0,0,0.0,0.0
FRA,Wind,5000.0,54464.9816695754,54392.1901766941,68516699.0,31.8,France,ECA,HICs,0.5654372974328619,1.0,0.95,0.1766812468382362,0.47741706714412796,0.39907648884071745,0.3582367567369778,0.0807033361442036,0.129188041552019,3.705328168012808,0.06,1.5,54.216713087868264,0.0006744683624579491,0,0,0.0,0.0
GAB,Earthquake,10.0,18923.090047667796,17981.0846193804,2538952.0,38.0,Gabon,SSA,UMICs,0.4267726317339799,0.8333333333333334,0.5041666666666667,0.2729777731386862,0.0671403513157279,0.3287238494211822,0.3691610248631774,0.0542300266071183,0.3385103735020069,3.705328168012808,0.06,1.5,3.2818430509807834,0.00011592287234140001,0,0,0.0,0.0
GAB,Earthquake,25.0,18923.090047667796,17981.0846193804,2538952.0,38.0,Gabon,SSA,UMICs,0.4267726317339799,0.8333333333333334,0.5041666666666667,0.2729777731386862,0.0671403513157279,0.3287238494211822,0.3691610248631774,0.0542300266071183,0.3385103735020069,3.705328168012808,0.06,1.5,8.203807110984224,0.0002897789046176,0,0,0.0,0.0
GAB,Earthquake,50.0,18923.090047667796,17981.0846193804,2538952.0,38.0,Gabon,SSA,UMICs,0.4267726317339799,0.8333333333333334,0.5041666666666667,0.2729777731386862,0.0671403513157279,0.3287238494211822,0.3691610248631774,0.0542300266071183,0.3385103735020069,3.705328168012808,0.06,1.5,16.404934402532145,0.0005794631513367,0,0,0.0,0.0
GAB,Earthquake,100.0,18923.090047667796,17981.0846193804,2538952.0,38.0,Gabon,SSA,UMICs,0.4267726317339799,0.8333333333333334,0.5041666666666667,0.2729777731386862,0.0671403513157279,0.3287238494211822,0.3691610248631774,0.0542300266071183,0.3385103735020069,3.705328168012808,0.06,1.5,31.74122280235461,0.0011211790636294003,0,0,0.0,0.0
GAB,Earthquake,250.0,18923.090047667796,17981.0846193804,2538952.0,38.0,Gabon,SSA,UMICs,0.4267726317339799,0.8333333333333334,0.5041666666666667,0.2729777731386862,0.0671403513157279,0.3287238494211822,0.3691610248631774,0.0542300266071183,0.3385103735020069,3.705328168012808,0.06,1.5,79.80357209541046,0.0028188609743660005,0,0,0.0,0.0
GAB,Earthquake,500.0,18923.090047667796,17981.0846193804,2538952.0,38.0,Gabon,SSA,UMICs,0.4267726317339799,0.8333333333333334,0.5041666666666667,0.2729777731386862,0.0671403513157279,0.3287238494211822,0.3691610248631774,0.0542300266071183,0.3385103735020069,3.705328168012808,0.06,1.5,145.08563759195914,0.0051247861594469,0,0,0.0,0.0
GAB,Earthquake,1000.0,18923.090047667796,17981.0846193804,2538952.0,38.0,Gabon,SSA,UMICs,0.4267726317339799,0.8333333333333334,0.5041666666666667,0.2729777731386862,0.0671403513157279,0.3287238494211822,0.3691610248631774,0.0542300266071183,0.3385103735020069,3.705328168012808,0.06,1.5,209.86759220284443,0.007413046182161801,0,0,0.0,0.0
GAB,Earthquake,2500.0,18923.090047667796,17981.0846193804,2538952.0,38.0,Gabon,SSA,UMICs,0.4267726317339799,0.8333333333333334,0.5041666666666667,0.2729777731386862,0.0671403513157279,0.3287238494211822,0.3691610248631774,0.0542300266071183,0.3385103735020069,3.705328168012808,0.06,1.5,340.30312451797795,0.0120203541266508,0,0,0.0,0.0
GAB,Earthquake,5000.0,18923.090047667796,17981.0846193804,2538952.0,38.0,Gabon,SSA,UMICs,0.4267726317339799,0.8333333333333334,0.5041666666666667,0.2729777731386862,0.0671403513157279,0.3287238494211822,0.3691610248631774,0.0542300266071183,0.3385103735020069,3.705328168012808,0.06,1.5,488.2517416346021,0.01724626785521,0,0,0.0,0.0
GAB,Flood,10.0,18923.090047667796,17981.0846193804,2538952.0,38.0,Gabon,SSA,UMICs,0.4267726317339799,0.8333333333333334,0.5041666666666667,0.2729777731386862,0.0671403513157279,0.3287238494211822,0.3691610248631774,0.0542300266071183,0.3385103735020069,3.705328168012808,0.06,1.5,222.327191676082,0.0062003240590123,0,0,0.0,0.0
GAB,Flood,25.0,18923.090047667796,17981.0846193804,2538952.0,38.0,Gabon,SSA,UMICs,0.4267726317339799,0.8333333333333334,0.5041666666666667,0.2729777731386862,0.0671403513157279,0.3287238494211822,0.3691610248631774,0.0542300266071183,0.3385103735020069,3.705328168012808,0.06,1.5,450.5581820497516,0.012565294938003102,0,0,0.0,0.0
GAB,Flood,50.0,18923.090047667796,17981.0846193804,2538952.0,38.0,Gabon,SSA,UMICs,0.4267726317339799,0.8333333333333334,0.5041666666666667,0.2729777731386862,0.0671403513157279,0.3287238494211822,0.3691610248631774,0.0542300266071183,0.3385103735020069,3.705328168012808,0.06,1.5,624.134540004547,0.0174060418578439,0,0,0.0,0.0
GAB,Flood,100.0,18923.090047667796,17981.0846193804,2538952.0,38.0,Gabon,SSA,UMICs,0.4267726317339799,0.8333333333333334,0.5041666666666667,0.2729777731386862,0.0671403513157279,0.3287238494211822,0.3691610248631774,0.0542300266071183,0.3385103735020069,3.705328168012808,0.06,1.5,692.6765645822007,0.0193175613658194,0,0,0.0,0.0
GAB,Flood,250.0,18923.090047667796,17981.0846193804,2538952.0,38.0,Gabon,SSA,UMICs,0.4267726317339799,0.8333333333333334,0.5041666666666667,0.2729777731386862,0.0671403513157279,0.3287238494211822,0.3691610248631774,0.0542300266071183,0.3385103735020069,3.705328168012808,0.06,1.5,730.900139380886,0.0203835513091055,0,0,0.0,0.0
GAB,Flood,500.0,18923.090047667796,17981.0846193804,2538952.0,38.0,Gabon,SSA,UMICs,0.4267726317339799,0.8333333333333334,0.5041666666666667,0.2729777731386862,0.0671403513157279,0.3287238494211822,0.3691610248631774,0.0542300266071183,0.3385103735020069,3.705328168012808,0.06,1.5,763.2936959701503,0.021286952043686004,0,0,0.0,0.0
GAB,Flood,1000.0,18923.090047667796,17981.0846193804,2538952.0,38.0,Gabon,SSA,UMICs,0.4267726317339799,0.8333333333333334,0.5041666666666667,0.2729777731386862,0.0671403513157279,0.3287238494211822,0.3691610248631774,0.0542300266071183,0.3385103735020069,3.705328168012808,0.06,1.5,801.4171616809563,0.0223501501162098,0,0,0.0,0.0
GAB,Flood,2500.0,18923.090047667796,17981.0846193804,2538952.0,38.0,Gabon,SSA,UMICs,0.4267726317339799,0.8333333333333334,0.5041666666666667,0.2729777731386862,0.0671403513157279,0.3287238494211822,0.3691610248631774,0.0542300266071183,0.3385103735020069,3.705328168012808,0.06,1.5,861.4065910264242,0.0240231524118491,0,0,0.0,0.0
GAB,Flood,5000.0,18923.090047667796,17981.0846193804,2538952.0,38.0,Gabon,SSA,UMICs,0.4267726317339799,0.8333333333333334,0.5041666666666667,0.2729777731386862,0.0671403513157279,0.3287238494211822,0.3691610248631774,0.0542300266071183,0.3385103735020069,3.705328168012808,0.06,1.5,915.5382214970697,0.025532790743671804,0,0,0.0,0.0
GBR,Earthquake,10.0,52517.9848574945,51736.1828004141,69226000.0,32.4,United Kingdom,ECA,HICs,0.642071262418551,0.8333333333333334,0.8500000000000001,0.2116697162815504,0.41176458287313455,0.4030566204098695,0.3770822660784824,0.0849087628111394,0.134187341614466,3.705328168012808,0.06,1.5,77.42295825212186,0.0008708576907742,0,0,0.0,0.0
